DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,AGE,MARITAL_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_AGE,NOTE_MARITAL_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y73,99,2022,54903,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y73,99,2023,51679,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y73,99,2024,50867,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y73,99,2025,48296,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y73,99,2026,48734,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y74,99,2019,44106,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y74,99,2020,40698,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y74,99,2021,52515,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y74,99,2022,53197,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y74,99,2023,53881,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y74,99,2024,50758,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y74,99,2025,49981,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y74,99,2026,47479,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y75,99,2019,43485,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y75,99,2020,43227,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y75,99,2021,39729,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y75,99,2022,51330,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y75,99,2023,52152,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y75,99,2024,52859,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y75,99,2025,49863,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y75,99,2026,49018,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y76,99,2019,43676,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y76,99,2020,42568,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y76,99,2021,42123,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y76,99,2022,38709,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y76,99,2023,50150,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y76,99,2024,50976,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y76,99,2025,51733,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y76,99,2026,48800,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y77,99,2019,43591,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y77,99,2020,42562,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y77,99,2021,41285,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y77,99,2022,40832,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y77,99,2023,37641,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y77,99,2024,48899,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y77,99,2025,49822,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y77,99,2026,50466,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y78,99,2019,47117,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y78,99,2020,42430,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y78,99,2021,41086,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y78,99,2022,39928,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y78,99,2023,39575,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y78,99,2024,36561,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y78,99,2025,47637,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y78,99,2026,48534,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y79,99,2019,46036,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y79,99,2020,45638,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y79,99,2021,40835,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y79,99,2022,39584,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y79,99,2023,38577,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y79,99,2024,38386,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y79,99,2025,35469,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y79,99,2026,46234,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y8,99,2019,37602,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y8,99,2020,36698,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y8,99,2021,36534,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y8,99,2022,35424,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y8,99,2023,34702,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y8,99,2024,33712,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y8,99,2025,33141,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y8,99,2026,32071,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y80,99,2019,43960,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y80,99,2020,44405,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y80,99,2021,43616,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y80,99,2022,39246,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y80,99,2023,38049,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y80,99,2024,37189,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y80,99,2025,37083,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y80,99,2026,34211,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y81,99,2019,39284,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y81,99,2020,42233,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y81,99,2021,42291,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y81,99,2022,41699,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y81,99,2023,37577,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y81,99,2024,36527,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y81,99,2025,35777,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y81,99,2026,35553,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y82,99,2019,35121,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y82,99,2020,37401,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y82,99,2021,39940,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y82,99,2022,40166,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y82,99,2023,39663,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y82,99,2024,35891,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y82,99,2025,34954,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y82,99,2026,34168,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y83,99,2019,34125,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y83,99,2020,33293,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y83,99,2021,34975,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y83,99,2022,37672,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y83,99,2023,37879,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y83,99,2024,37599,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y83,99,2025,34110,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y83,99,2026,33255,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y84,99,2019,30882,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y84,99,2020,32107,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y84,99,2021,30818,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y84,99,2022,32763,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y84,99,2023,35251,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y84,99,2024,35697,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y84,99,2025,35468,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y84,99,2026,32071,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y85,99,2019,27660,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y85,99,2020,28730,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y85,99,2021,29335,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y85,99,2022,28480,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y85,99,2023,30390,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y85,99,2024,32919,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y85,99,2025,33529,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y85,99,2026,33108,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y86,99,2019,25493,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y86,99,2020,25441,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y86,99,2021,25911,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y86,99,2022,26777,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y86,99,2023,26000,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y86,99,2024,28126,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y86,99,2025,30575,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y86,99,2026,30962,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y87,99,2019,23204,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y87,99,2020,23181,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y87,99,2021,22604,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y87,99,2022,23528,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y87,99,2023,24108,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y87,99,2024,23639,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y87,99,2025,25744,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y87,99,2026,28087,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y88,99,2019,21606,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y88,99,2020,20849,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y88,99,2021,20226,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y88,99,2022,20150,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y88,99,2023,20917,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y88,99,2024,21648,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y88,99,2025,21350,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y88,99,2026,23341,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y89,99,2019,17570,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y89,99,2020,19072,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y89,99,2021,17840,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y89,99,2022,17787,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y89,99,2023,17576,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y89,99,2024,18581,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y89,99,2025,19273,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y89,99,2026,19131,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y9,99,2019,38698,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y9,99,2020,37577,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y9,99,2021,36857,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y9,99,2022,36739,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y9,99,2023,35653,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y9,99,2024,34949,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y9,99,2025,33939,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y9,99,2026,33434,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y90,99,2019,14393,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y90,99,2020,15213,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y90,99,2021,15954,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y90,99,2022,15327,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y90,99,2023,15156,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y90,99,2024,15242,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y90,99,2025,16175,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y90,99,2026,16936,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y91,99,2019,12097,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y91,99,2020,12224,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y91,99,2021,12503,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y91,99,2022,13532,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y91,99,2023,12836,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y91,99,2024,12895,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y91,99,2025,13024,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y91,99,2026,13961,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y92,99,2019,9514,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y92,99,2020,10073,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y92,99,2021,9611,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y92,99,2022,10376,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y92,99,2023,11020,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y92,99,2024,10713,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y92,99,2025,10873,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y92,99,2026,11162,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y93,99,2019,7405,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y93,99,2020,7696,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y93,99,2021,7748,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y93,99,2022,7781,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y93,99,2023,8208,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y93,99,2024,8994,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y93,99,2025,8831,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y93,99,2026,8987,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y94,99,2019,5614,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y94,99,2020,5813,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y94,99,2021,5715,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y94,99,2022,6073,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y94,99,2023,6009,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y94,99,2024,6500,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y94,99,2025,7195,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y94,99,2026,7150,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y95,99,2019,4339,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC1,JAN,9,Y95,99,2020,4291,,,FILTER__ITC1,,,,,,,
