FREQ;Frequenza;REF_AREA;Territorio;DATA_TYPE;Indicatore;SEX;Sesso;AGE;Età;MARITAL_STATUS;Stato civile;TIME_PERIOD;Osservazione;OBS_STATUS;stato_osservazione
A;Annuale;4125;Mombasiglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;617;;
A;Annuale;4125;Mombasiglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;615;;
A;Annuale;4125;Mombasiglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;587;;
A;Annuale;4125;Mombasiglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;571;;
A;Annuale;4125;Mombasiglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;562;e;Dato stimato
A;Annuale;4126;Monastero di Vasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;1305;;
A;Annuale;4126;Monastero di Vasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1299;;
A;Annuale;4126;Monastero di Vasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1266;;
A;Annuale;4126;Monastero di Vasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;1259;;
A;Annuale;4126;Monastero di Vasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;1265;;
A;Annuale;4126;Monastero di Vasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;1269;;
A;Annuale;4126;Monastero di Vasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;1257;;
A;Annuale;4126;Monastero di Vasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;1257;e;Dato stimato
A;Annuale;4127;Monasterolo Casotto;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;85;;
A;Annuale;4127;Monasterolo Casotto;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;83;;
A;Annuale;4127;Monasterolo Casotto;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;81;;
A;Annuale;4127;Monasterolo Casotto;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;80;;
A;Annuale;4127;Monasterolo Casotto;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;81;;
A;Annuale;4127;Monasterolo Casotto;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;81;;
A;Annuale;4127;Monasterolo Casotto;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;83;;
A;Annuale;4127;Monasterolo Casotto;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;82;e;Dato stimato
A;Annuale;4128;Monasterolo di Savigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;1380;;
A;Annuale;4128;Monasterolo di Savigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1376;;
A;Annuale;4128;Monasterolo di Savigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1372;;
A;Annuale;4128;Monasterolo di Savigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;1335;;
A;Annuale;4128;Monasterolo di Savigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;1330;;
A;Annuale;4128;Monasterolo di Savigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;1323;;
A;Annuale;4128;Monasterolo di Savigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;1324;;
A;Annuale;4128;Monasterolo di Savigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;1312;e;Dato stimato
A;Annuale;4129;Monchiero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;572;;
A;Annuale;4129;Monchiero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;568;;
A;Annuale;4129;Monchiero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;577;;
A;Annuale;4129;Monchiero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;585;;
A;Annuale;4129;Monchiero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;570;;
A;Annuale;4129;Monchiero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;574;;
A;Annuale;4129;Monchiero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;578;;
A;Annuale;4129;Monchiero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;581;e;Dato stimato
A;Annuale;4130;Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;22373;;
A;Annuale;4130;Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;22308;;
A;Annuale;4130;Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;22233;;
A;Annuale;4130;Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;22015;;
A;Annuale;4130;Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;22102;;
A;Annuale;4130;Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;22011;;
A;Annuale;4130;Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;22114;;
A;Annuale;4130;Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;22371;e;Dato stimato
A;Annuale;4131;Monesiglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;619;;
A;Annuale;4131;Monesiglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;609;;
A;Annuale;4131;Monesiglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;592;;
A;Annuale;4131;Monesiglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;595;;
A;Annuale;4131;Monesiglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;585;;
A;Annuale;4131;Monesiglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;575;;
A;Annuale;4131;Monesiglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;568;;
A;Annuale;4131;Monesiglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;567;e;Dato stimato
A;Annuale;4132;"'Monforte d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;1985;;
A;Annuale;4132;"'Monforte d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1978;;
A;Annuale;4132;"'Monforte d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1963;;
A;Annuale;4132;"'Monforte d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;1954;;
A;Annuale;4132;"'Monforte d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;1953;;
A;Annuale;4132;"'Monforte d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;1919;;
A;Annuale;4132;"'Monforte d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;1874;;
A;Annuale;4132;"'Monforte d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;1864;e;Dato stimato
A;Annuale;4133;Montà;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;4690;;
A;Annuale;4133;Montà;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;4679;;
A;Annuale;4133;Montà;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;4658;;
A;Annuale;4133;Montà;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;4684;;
A;Annuale;4133;Montà;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;4691;;
A;Annuale;4133;Montà;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;4681;;
A;Annuale;4133;Montà;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;4672;;
A;Annuale;4133;Montà;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;4649;e;Dato stimato
A;Annuale;4134;Montaldo di Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;561;;
A;Annuale;4134;Montaldo di Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;546;;
A;Annuale;4134;Montaldo di Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;540;;
A;Annuale;4134;Montaldo di Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;530;;
A;Annuale;4134;Montaldo di Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;541;;
A;Annuale;4134;Montaldo di Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;535;;
A;Annuale;4134;Montaldo di Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;534;;
A;Annuale;4134;Montaldo di Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;550;e;Dato stimato
A;Annuale;4135;Montaldo Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;842;;
A;Annuale;4135;Montaldo Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;849;;
A;Annuale;4135;Montaldo Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;848;;
A;Annuale;4135;Montaldo Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;862;;
A;Annuale;4135;Montaldo Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;889;;
A;Annuale;4135;Montaldo Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;873;;
A;Annuale;4135;Montaldo Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;895;;
A;Annuale;4135;Montaldo Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;894;e;Dato stimato
A;Annuale;4136;Montanera;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;748;;
A;Annuale;4136;Montanera;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;738;;
A;Annuale;4136;Montanera;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;726;;
A;Annuale;4136;Montanera;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;714;;
A;Annuale;4136;Montanera;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;701;;
A;Annuale;4136;Montanera;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;713;;
A;Annuale;4136;Montanera;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;694;;
A;Annuale;4136;Montanera;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;682;e;Dato stimato
A;Annuale;4137;Montelupo Albese;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;478;;
A;Annuale;4137;Montelupo Albese;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;478;;
A;Annuale;4137;Montelupo Albese;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;484;;
A;Annuale;4137;Montelupo Albese;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;480;;
A;Annuale;4137;Montelupo Albese;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;468;;
A;Annuale;4137;Montelupo Albese;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;474;;
A;Annuale;4137;Montelupo Albese;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;475;;
A;Annuale;4137;Montelupo Albese;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;480;e;Dato stimato
A;Annuale;4138;Montemale di Cuneo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;231;;
A;Annuale;4138;Montemale di Cuneo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;228;;
A;Annuale;4138;Montemale di Cuneo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;214;;
A;Annuale;4138;Montemale di Cuneo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;214;;
A;Annuale;4138;Montemale di Cuneo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;222;;
A;Annuale;4138;Montemale di Cuneo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;233;;
A;Annuale;4138;Montemale di Cuneo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;234;;
A;Annuale;4138;Montemale di Cuneo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;244;e;Dato stimato
A;Annuale;4139;Monterosso Grana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;527;;
A;Annuale;4139;Monterosso Grana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;510;;
A;Annuale;4139;Monterosso Grana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;517;;
A;Annuale;4139;Monterosso Grana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;514;;
A;Annuale;4139;Monterosso Grana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;520;;
A;Annuale;4139;Monterosso Grana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;532;;
A;Annuale;4139;Monterosso Grana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;536;;
A;Annuale;4139;Monterosso Grana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;548;e;Dato stimato
A;Annuale;4140;Monteu Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;1592;;
A;Annuale;4140;Monteu Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1580;;
A;Annuale;4140;Monteu Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1609;;
A;Annuale;4140;Monteu Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;1634;;
A;Annuale;4140;Monteu Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;1611;;
A;Annuale;4140;Monteu Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;1604;;
A;Annuale;4140;Monteu Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;1571;;
A;Annuale;4140;Monteu Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;1582;e;Dato stimato
A;Annuale;4141;Montezemolo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;230;;
A;Annuale;4141;Montezemolo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;229;;
A;Annuale;4141;Montezemolo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;237;;
A;Annuale;4141;Montezemolo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;225;;
A;Annuale;4141;Montezemolo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;228;;
A;Annuale;4141;Montezemolo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;222;;
A;Annuale;4141;Montezemolo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;222;;
A;Annuale;4141;Montezemolo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;229;e;Dato stimato
A;Annuale;4142;"'Monticello d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;2346;;
A;Annuale;4142;"'Monticello d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;2365;;
A;Annuale;4142;"'Monticello d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;2343;;
A;Annuale;4142;"'Monticello d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;2351;;
A;Annuale;4142;"'Monticello d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;2328;;
A;Annuale;4142;"'Monticello d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;2349;;
A;Annuale;4142;"'Monticello d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;2340;;
A;Annuale;4142;"'Monticello d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;2333;e;Dato stimato
A;Annuale;4143;Moretta;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;4075;;
A;Annuale;4143;Moretta;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;4064;;
A;Annuale;4143;Moretta;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;4076;;
A;Annuale;4143;Moretta;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;4078;;
A;Annuale;4143;Moretta;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;4071;;
A;Annuale;4143;Moretta;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;4083;;
A;Annuale;4143;Moretta;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;4099;;
A;Annuale;4143;Moretta;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;4041;e;Dato stimato
A;Annuale;4144;Morozzo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;2005;;
A;Annuale;4144;Morozzo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;2022;;
A;Annuale;4144;Morozzo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1990;;
A;Annuale;4144;Morozzo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;2000;;
A;Annuale;4144;Morozzo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;2009;;
A;Annuale;4144;Morozzo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;2008;;
A;Annuale;4144;Morozzo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;2035;;
A;Annuale;4144;Morozzo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;2032;e;Dato stimato
A;Annuale;4145;Murazzano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;830;;
A;Annuale;4145;Murazzano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;836;;
A;Annuale;4145;Murazzano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;838;;
A;Annuale;4145;Murazzano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;830;;
A;Annuale;4145;Murazzano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;875;;
A;Annuale;4145;Murazzano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;849;;
A;Annuale;4145;Murazzano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;866;;
A;Annuale;4145;Murazzano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;841;e;Dato stimato
A;Annuale;4146;Murello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;946;;
A;Annuale;4146;Murello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;932;;
A;Annuale;4146;Murello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;942;;
A;Annuale;4146;Murello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;937;;
A;Annuale;4146;Murello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;929;;
A;Annuale;4146;Murello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;928;;
A;Annuale;4146;Murello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;921;;
A;Annuale;4146;Murello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;936;e;Dato stimato
A;Annuale;4147;Narzole;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;3516;;
A;Annuale;4147;Narzole;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;3528;;
A;Annuale;4147;Narzole;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;3469;;
A;Annuale;4147;Narzole;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;3493;;
A;Annuale;4147;Narzole;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;3512;;
A;Annuale;4147;Narzole;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;3486;;
A;Annuale;4147;Narzole;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;3527;;
A;Annuale;4147;Narzole;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;3528;e;Dato stimato
A;Annuale;4148;Neive;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;3404;;
A;Annuale;4148;Neive;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;3319;;
A;Annuale;4148;Neive;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;3350;;
A;Annuale;4148;Neive;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;3328;;
A;Annuale;4148;Neive;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;3317;;
A;Annuale;4148;Neive;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;3236;;
A;Annuale;4148;Neive;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;3211;;
A;Annuale;4148;Neive;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;3192;e;Dato stimato
A;Annuale;4149;Neviglie;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;370;;
A;Annuale;4149;Neviglie;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;364;;
A;Annuale;4149;Neviglie;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;353;;
A;Annuale;4149;Neviglie;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;367;;
A;Annuale;4149;Neviglie;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;367;;
A;Annuale;4149;Neviglie;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;358;;
A;Annuale;4149;Neviglie;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;355;;
A;Annuale;4149;Neviglie;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;350;e;Dato stimato
A;Annuale;4150;Niella Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;359;;
A;Annuale;4150;Niella Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;363;;
A;Annuale;4150;Niella Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;356;;
A;Annuale;4150;Niella Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;347;;
A;Annuale;4150;Niella Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;326;;
A;Annuale;4150;Niella Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;325;;
A;Annuale;4150;Niella Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;320;;
A;Annuale;4150;Niella Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;312;e;Dato stimato
A;Annuale;4151;Niella Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;1015;;
A;Annuale;4151;Niella Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1006;;
A;Annuale;4151;Niella Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;974;;
A;Annuale;4151;Niella Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;956;;
